id,created_by,created_date,modified_by,modified_date,active_from,active_to,product_variant_name,product_variant_code,product_tag,product_type,underlying_product_variant,attribute_list,asset_class,analysis_code_1,analysis_code_2,legal_entity,is_active_flag,business_units,irrbb_classification,z_spread_calculation,configuration_date,weekend_definition
141,revolutio_admin.antarescentral,18-09-2024 13:54,revolutio_admin.antarescentral,18-09-2024 13:54,18-09-2024 13:54,05-07-2099 00:00,EMI Loans,FTDPNLM,Deposits-Asset,Asset,None,"{""2"": """", ""3"": """", ""4"": """", ""6"": """", ""7"": """", ""11"": """", ""12"": """", ""13"": """", ""24"": """", ""25"": """", ""26"": """", ""28"": """", ""31"": """", ""34"": """", ""35"": """", ""39"": """", ""40"": """", ""41"": """", ""42"": """", ""57"": """", ""60"": """", ""61"": """", ""69"": """", ""80"": """", ""82"": """", ""88"": """", ""94"": """", ""98"": """"}",None,None,None,ABC Ltd,Yes,None,Amenable,None,30-06-2023,None
142,revolutio_admin.antarescentral,18-09-2024 13:54,revolutio_admin.antarescentral,18-09-2024 13:54,18-09-2024 13:54,05-07-2099 00:00,EMI Loans,DB-MF,Investment,Asset,None,"{""1"": """", ""2"": """", ""3"": """", ""4"": """", ""5"": """", ""10"": """", ""13"": """", ""18"": """", ""26"": """", ""32"": """", ""33"": """", ""46"": """", ""52"": """", ""53"": """", ""56"": """", ""57"": """", ""59"": """", ""82"": """", ""98"": """"}",None,None,None,ABC Ltd,Yes,None,Amenable,None,31-01-2023,None
143,revolutio_admin.antarescentral,18-09-2024 13:54,revolutio_admin.antarescentral,18-09-2024 13:54,18-09-2024 13:54,05-07-2099 00:00,EMI Loans,FXDASS01,Other,Asset,None,"{""2"": """", ""4"": """", ""13"": """", ""26"": """", ""56"": """", ""59"": """", ""82"": """", ""98"": """"}",None,None,None,ABC Ltd,Yes,None,Amenable,None,01-01-2020,None
144,revolutio_admin.antarescentral,18-09-2024 13:54,revolutio_admin.antarescentral,18-09-2024 13:54,18-09-2024 13:54,05-07-2099 00:00,EMI Loans,FXASS01,Other,Asset,None,"{""1"": """", ""2"": """", ""3"": """", ""4"": """"}",None,None,None,ABC Ltd,Yes,None,Amenable,None,01-01-2020,None
145,revolutio_admin.antarescentral,18-09-2024 13:54,revolutio_admin.antarescentral,18-09-2024 13:54,18-09-2024 13:54,05-07-2099 00:00,EMI Loans,OTHASS01,Other,Asset,None,"{""1"": """", ""2"": """", ""3"": """", ""4"": """"}",None,None,None,ABC Ltd,Yes,None,Amenable,None,01-01-2020,None
146,revolutio_admin.antarescentral,18-09-2024 13:54,revolutio_admin.antarescentral,18-09-2024 13:54,18-09-2024 13:54,05-07-2099 00:00,EMI Loans,BALRBI01,Other,Asset,None,"{""1"": """", ""2"": """", ""3"": """", ""4"": """", ""59"": """"}",None,None,None,ABC Ltd,Yes,None,Amenable,None,01-01-2020,None
147,revolutio_admin.antarescentral,18-09-2024 13:54,revolutio_admin.antarescentral,18-09-2024 13:54,18-09-2024 13:54,05-07-2099 00:00,EMI Loans,SALADV001,Other,Asset,None,"{""1"": """", ""2"": """", ""4"": """", ""26"": """", ""59"": """"}",None,None,None,ABC Ltd,Yes,None,Amenable,None,01-01-2020,None
148,revolutio_admin.antarescentral,18-09-2024 13:54,revolutio_admin.antarescentral,18-09-2024 13:54,18-09-2024 13:54,05-07-2099 00:00,EMI Loans,DEPCCP001,Other,Asset,None,"{""1"": """", ""2"": """", ""4"": """", ""26"": """", ""59"": """"}",None,None,None,ABC Ltd,Yes,None,Amenable,None,01-01-2020,None
149,revolutio_admin.antarescentral,18-09-2024 13:54,revolutio_admin.antarescentral,18-09-2024 13:54,18-09-2024 13:54,05-07-2099 00:00,EMI Loans,NCD_INV,Investment,Asset,None,"{""1"": """", ""2"": """", ""4"": """", ""5"": """", ""7"": """", ""10"": """", ""11"": """", ""12"": """", ""13"": """", ""22"": """", ""23"": """", ""24"": """", ""25"": """", ""26"": """", ""28"": """", ""31"": """", ""32"": """", ""34"": """", ""35"": """", ""36"": """", ""37"": """", ""39"": """", ""40"": """", ""41"": """", ""42"": """", ""45"": """", ""52"": """", ""57"": """", ""58"": """", ""72"": """", ""82"": """", ""98"": """", ""111"": """", ""119"": """", ""133"": """", ""134"": """"}",None,None,None,ABC Ltd,Yes,None,Amenable,None,07-07-2023,None
150,revolutio_admin.antarescentral,18-09-2024 13:54,revolutio_admin.antarescentral,18-09-2024 13:54,18-09-2024 13:54,05-07-2099 00:00,EMI Loans,CA-EEFC,Deposits,Liability,None,"{""1"": """", ""2"": """", ""4"": """", ""7"": """", ""10"": """", ""11"": """", ""12"": """", ""13"": """", ""23"": """", ""24"": """", ""25"": """", ""26"": """", ""27"": """", ""28"": """", ""34"": """", ""35"": """", ""52"": """", ""59"": """", ""82"": """", ""98"": """"}",None,None,None,ABC Ltd,Yes,None,Amenable,None,01-07-2024,None
151,revolutio_admin.antarescentral,18-09-2024 13:54,revolutio_admin.antarescentral,18-09-2024 13:54,18-09-2024 13:54,05-07-2099 00:00,EMI Loans,CA-RFC,Deposits,Liability,None,"{""1"": """", ""2"": """", ""4"": """", ""7"": """", ""10"": """", ""11"": """", ""12"": """", ""13"": """", ""23"": """", ""24"": """", ""25"": """", ""26"": """", ""27"": """", ""28"": """", ""34"": """", ""35"": """", ""52"": """", ""57"": """", ""82"": """", ""98"": """", ""110"": """", ""128"": """"}",None,None,None,ABC Ltd,Yes,None,Amenable,None,31-07-2024,None
